,variant,n_variables,depth,total_fidelity,compilation_time,n_1q_gate,n_2q_gate,execution_time
0,a,100,1,0.003258385600124784,9.868811845779419,3375,2417,0.43330620000001063
1,b,100,1,0.00341195339943227,9.644983530044556,3412,2450,0.43089810000001044
2,c,100,1,0.003291210101262934,9.63260006904602,3405,2435,0.44172580000001127
3,d,100,1,0.0033600335065891145,9.537903070449829,3418,2458,0.398124300000008
4,e,100,1,0.0034022999194265697,9.576314210891724,3469,2474,0.4402208000000111
